"One Hint from Phoebus Dokos on Facebook 2017-12-31: ""Most .dot command versions in the BIN directory coming in the TBBLUE distributions are modified from the original ones""
.tapeIN,v0.3,,,---,"(c) phoenix,ub880d",http://sindik.at/~ub880d/download/article_3/tapein,http://sindik.at/~ub880d/2016/03/3-drobna-uprava-prikazov-tapein-a-tapeout/,"tapein [args] [tapfile]

-c: Close file
-p: Toggle SCREEN$ pause
-a: Fast-reset and LOAD
-r: Rewind
-s <ptr>: Set pointer
-i: Print tapepath

 SCREEN$ pause is now  OFF ON",
.tapeIN (Older),v0.2,,,ESXDOS 0.8.0 Public BETA,(c) phoenix,http://www.esxdos.org/files/esxdos080.zip,http://www.esxdos.org/index.html,"tapein [args] [tapfile]

-c: Close file
-p: Toggle SCREEN$ pause
-a: Fast-reset and LOAD
-r: Rewind
-s <ptr>: Set pointer

SCREEN$ pause is now  OFF ON",
.tapeIN (Older),"v0.1
",,,ESXDOS 0.7.3 Public BETA,(c) phoenix,http://www.esxdos.org/files/esxdos073.zip,http://www.esxdos.org/index.html,"tapin [params] [tapfile]

-c: Close file
-p: Toggle SCREEN$ pause

SCREEN$ pause is now  OFF ON",
.tapeIN (Older),v0.1,,Also v0.1 as in 0.7.3 Public BETA but Usage-Description changed / corrected from tapin zu tapein within binary code,ESXDOS 0.7.4 Public BETA (bugfix release),(c) phoenix,http://www.esxdos.org/files/esxdos074.zip,http://www.esxdos.org/index.html,"tapein [args] [tapfile]

-c: Close file
-p: Toggle SCREEN$ pause

SCREEN$ pause is now  OFF ON",
.tapeOUT,v0.2,,,---,"phoenix,ub880d",http://sindik.at/~ub880d/download/article_3/tapeout,http://sindik.at/~ub880d/2016/03/3-drobna-uprava-prikazov-tapein-a-tapeout/,"tapeout [args] [tapfile]

-c: Close file
-o: Overwrite file
-i: Print tapepath",
.tapeOUT (Older),v0.1,,Different from ESXDOS 0.7.3 Public BETA,ESXDOS 0.8.0 Public BETA,(c) phoenix,http://www.esxdos.org/files/esxdos080.zip,http://www.esxdos.org/index.html,"tapeout [args] [tapfile]
-c: Close file
-o: Overwrite file",
.tapeOUT (Older),v0.1,,,ESXDOS 0.7.3 Public BETA,(c) phoenix,http://www.esxdos.org/files/esxdos073.zip,http://www.esxdos.org/index.html,tapeout [args] [tapfile] -c: Close file -o: Overwrite file,
.tar,v0.4 (2022),,,,ub880d,https://zxfiles.net/download/TAR http://zxfiles.samcoupe.cz/download/TAR ,https://zxfiles.net/zxtar.php https://zxfiles.samcoupe.cz/zxtar.php,"Usage: tar <function> [options] <archive> ...

functions:
  -c : create archive
  -t : list archive
  -x : extract archive
options:
  -v  : verbose
  -vv : verbose (no scroll)",
.tar,v0.3 (2021),,,ESXDOS 0.8.9 Final,ub880d,http://oldcomp.cz/download/file.php?id=13205,http://board.esxdos.org/viewtopic.php?id=1022,"Usage: tar <function> [options] <archive> ...

functions:
  -c : create archive
  -t : list archive
  -x : extract archive
options:
  -v  : verbose
  -vv : verbose (no scroll)","TAR is a new dot-command for esxDOS, now in the basic set of commands in the version 0.8.9.
The author of this treasure is ub880d. Thanks a lot!

TAR creates archives, which we will read with any universal archiver on the PC (try winrar or 7zip),
and on the contrary we will, in the esxDOS, unpack the tar-archive made on the PC.

Without having to increase the memory of your ZX Spectrum, you can eg. pack the entire directory on the card into one multi-megabytes file, directly to this card (20 MB is OK, I haven't tried hundreds of megabytes, with respect to time).

TAR is so far minimalist, with basic functions, but fully usable, it uses basic switches identical to the PC world,
ie. for the creation of a tar-archive, its extraction and listing of content.

The only difference is in the preview of operation logs.
If you do not want to be bothered by the SCROLL? query,
enter two ´v´ switches in a row.

.TAR -cvv bin.tar bin"
.tcpping,,SpecNext only,,,Johan Engdahl,https://gitlab.com/thesmog358/tbblue/-/blob/master/dot/TCPPING,https://gitlab.com/thesmog358/tbblue/-/blob/master/src/c/DotCommands/tcpping/tcpping.c,"TCPPING [IP|FQDN] [Port]

TCPPING bps",TCPPING bps = Setting uart to x bps
.term0,,SpecNext only,Simple raw bidirectional communication with Raspberry Pi-Zero,---,Term Zero / mattsteel,https://mattsteel.itch.io/term0,https://itch.io/jam/dotjam,.term0,"Term0
This tool starts a bi-directional communication stream with the Raspberry Pi-Zero accelerator.

[BREAK] quits to Basic with L BREAK into program.

[TRUE VIDEO] produces EOT or ^D  (0x04) that normally produces a 'normal exit' from whatever you where in.

[DELETE] produces BS or ^H (0x08) and it is the normal back-space key.

[>=] produces ETX or ^C (0x03) that helps to emulate CTRL-C key-press.

~ | \ [ ] { }  are produced via SYMBOL-SHIFT 



The rationale is as follows. The main loop continuosly polls the keyboard and polls PI0 UART: Any key pressed is immediately transmitted, any byte read from PI0 is immediately sent to screen, which is notoriously slow.
[ENTER] key has a peculiar behavior and, once 0x0D is transmitted to PI0, up to 8000 bytes are ""fast read"" from UART and - only then - slowly sent to screen. This allows collecting long output from PI0, but only after you hit [ENTER]."
.testram,,,,---,VELESOFT 2013,http://velesoft.speccy.cz/other/esxdos_testram_command.zip,http://zx-pk.ru/threads/21032-tr-dos-support-in-system-esxdos/page3.html?s=613495175880b9d09291f5835f4bc125,"Please see file ""info_testram.txt"" included in Download",TESTRAM is tester of ZX ram memory 48/128kB. Including Tapetester
.testspr2,,SpecNext only,Maybe SpecNext only,---,,https://sourceforge.net/projects/zesarux/files/Beta_and_Snapshot_versions/ZEsarUX_extras-5.1.zip/download,"Included in bin directory of \ZEsarUX\extras\media\disk_images\tbblue.mmc Image-File
",,
.time,,,Source-Code is available,---,Victor Trucco,https://gitlab.com/victor.trucco/RTC/raw/master/commands/TIME,https://gitlab.com/victor.trucco/RTC,"time <ENTER>
show current time
time HH:MM:SS <ENTER>
set the time
Time is in 24 Hour mode",Date and Time for RTC / Realtime-Clock / ZX Spectrum Next / TBBlue 
.tosprram,,SpecNext only,SpecNext only,---,,https://sourceforge.net/projects/zesarux/files/Beta_and_Snapshot_versions/ZEsarUX_extras-5.1.zip/download,"Included in bin directory of \ZEsarUX\extras\media\disk_images\tbblue.mmc Image-File
",TOSPRRAM <filename> to load sprite images to sprite VRAMT,
.trd,Posting in esxDOS Forum on: 2019-05-01 16:22:58,,,---,zxy,,http://board.esxdos.org/viewtopic.php?pid=1191#p1191,,"New version/modification of .TRD command :
.trd [TR-DOS command]
assumes mounted TRD image by vdisk command
or
.trd ! <TRD image>
does :
- mounting TRD image as unit 0
- executing TR-DOS command RUN"
.trd,Posting in esxDOS Forum on: 2018-08-27 06:36:25 (edited by zxy 2018-08-27 06:39:03),,,---,zxy,,http://board.esxdos.org/viewtopic.php?pid=1003#p1003,,".trd is equivalent to RANDOMIZE USR 15616
.trd <some TRD-DOS command> is equivalent to RANDOMIZE USR 15619:REM:<some TR-DOS command>"
.tsplay,,,"This text is from binary code file: ""Vortex Tracker II 1.0 moduleUniPT2/PT3/TS-Player""",ESXDOS 0.8.7 Final,,http://www.esxdos.org/files/esxdos087.zip,http://board.esxdos.org/viewtopic.php?pid=1976#p1976,tsplay [file],"Successfully tried playing this Turbo Sound file from:
https://zxart.ee/eng/authors/m/mmcm/spring-warm-day-for-dizzy-game/
Direct .TS-File-Download-Link:
https://zxart.ee/file/id:85719/filename:MmcM_-_Spring_Warm_Day_for_Dizzy_Game_%282013%29.ts"
.txt2bas,v1.6,SpecNext only,Dot command to convert plain text .TXT files to BASIC .BAS format,---,Garry Lancaster,https://gitlab.com/thesmog358/tbblue/-/blob/master/dot/TXT2BAS,https://gitlab.com/thesmog358/tbblue/-/blob/ef6dc4fd0f684349d16354d67d4f756db2994fdb/src/asm/dot_commands/txt2bas.asm,"SYNOPSIS:
.TXT2BAS [OPT] TXTFILE [BASFILE]

OPTIONS:
 -v, --verbose     Show lines during processing
 -a, --always-write     Write even if syntax errors
 -h, --help     Display this help

Supported directives in text:

 #program PRGNAME     Start of main BASIC code
   (file is PRGNAME.BAS)

 #bank BNKNAME     Start of banked section
   (file is PRGNAME-BNKNAME.BNK)

 #bankfile BNKFILENAME     Start of banked section
   (file is BNKFILENAME)

 #autostart LINE     Program autostarts at LINE

 #autostart     Autostarts at following line

 #autoline LINE,STEP     Start auto-numbering

 #autoline LINE     Start auto-numbering(step=10)

 #autoline     Stop auto-numbering

(Other lines starting # ignored)",Convert text file to BASIC
.txt2bas,v1.2,SpecNext only,Dot command to convert plain text .TXT files to BASIC .BAS format,---,Garry Lancaster,Next SD card Original Copy Files from Distro that comes with SpecNext (2B Board) from Kickstarter 1,Mentioned on: https://github.com/remy/txt2bas,"SYNOPSIS:
.TXT2BAS [OPT] TXTFILE [BASFILE]

OPTIONS:
 -v, --verbose     Show lines during processing
 -h, --help     Display this help

Supported directives in text:

 #program PRGNAME     Start of main BASIC code
   (file is PRGNAME.BAS)

 #bank BNKNAME     Start of banked section
   (file is PRGNAME-BNKNAME.BNK)

 #bankfile BNKFILENAME     Start of banked section
   (file is BNKFILENAME)

 #autostart LINE     Program autostarts at LINE

 #autostart     Autostarts at following line

 #autoline LINE,STEP     Start auto-numbering

 #autoline LINE     Start auto-numbering(step=10)

 #autoline     Stop auto-numbering

(Other lines starting # ignored)",Convert text file to BASIC
.tzx2tap,v1.3,SpecNext only,"TZX to TAP dot command for ZX Spectrum Next (NextZXOS) 

To install:
copy TZX2TAP to c:/dot copy tzxconv.bas
to c:/nextzxos In c:/nextzxos/browser.cfg,
add a new TZX line: 
TZX<.tzx2tap -b ""|"":load ""c:/nextzxos/tzxconv.bas"":let f$=""|"":goto 9000",,Chris Young (chris-y),https://github.com/chris-y/tzx2tap/releases,https://github.com/chris-y/tzx2tap,"Full usage:

TZX2TAP [-l|-v|-b] IN.TZX [OUT.TAP]

.TZX2TAP with no options will convert IN.TZX to OUT.TAP. Without the output filename, the resulting file will be named IN.TAP.

-v Verbose mode

This prints more information whilst the file is being converted.","TZX to TAP file conversion for the ZX Spectrum Next (NextZXOS) as a dot command.

Based on ZXTape Utilities TZX to TAP Converter v0.13b by Tomaz Kac.

To install

    copy TZX2TAP to c:/dot
    copy tzxconv.bas to c:/nextzxos

In c:/nextzxos/browser.cfg, add a new TZX line:

TZX<.tzx2tap -b ""|"":load ""c:/nextzxos/tzxconv.bas"":let f$=""|"":goto 9000

Put this either before or after the existing line. If it is before, you can convert TZX files by pressing Enter from the browser. If it is after, you will need to press Symbol Shift+Enter to do the conversion. The original TZX loader will be on the other combination. It is recommended to put it before on a non-accelerated Next, and after on an accelerated Next.

Selecting a TZX file in the browser will convert the file, and then ask if you want to load it (similar to how the disk mounter works). If no warnings are displayed it is highly likely the file will open fine on a basic Next.

The resulting TAP (named the same but with a .tap extension) will remain available to open as usual afterwards. If the file already exists it will print an error but will return OK as it assumes the file has already been converted.

This allows you to easily open TZX files on an unexpanded Spectrum Next, provided no custom loader is present in the file.

This program supports v1.20 of the TZX specification. Normal and custom loader blocks below 64K are converted. Most other blocks are skipped over (loops are supported as they were trivial to add)."
.uart,v2.2e,,,---,Tim Gilberts,Downloaded from SpecNext FB-Group: https://www.facebook.com/groups/specnext/,,,
.untar,v0.5.0b,SpecNext only,,,"Stale Pixels
( https://www.stalepixels.com/ )",https://github.com/StalePixels/D3,https://www.stalepixels.com/software/D3/#untar,"Usage examples

Extract a file

.UNTAR /path/to/file.tar",".UNTAR - POSIX compliant ESXDOS version of UNTAR, super easy to embed in other apps.

A reduced tar extractor. Supports POSIX compliant TAR archives, but only Files (the default) and Directories (type: 5).

Files that include:

    hardlinks (type: 1);
    symlinks (type: 2);
    character or block devices (types 3 & 4 respectively); or
    FIFOs (type: 6)

will have a graceful error message printed, and the extraction will continue.

Internally, since most of our development takes place on MacOS or Linux, TAR archives are the natural way to manage collections of files, and extracting one directly upon the next (being also then validated with Tar’s internal checksum system) a great way to ensure all “Test Data” for an application is correct before we begin testing."
.up,v1.10,SpecNext only,NextZXOS v2.02+ needed,,johnnyo (Janko Stamenović),https://gitlab.com/jankos-projects/Jankos_UP/-/blob/main/release/jankos_up_1_10.zip?ref_type=heads,https://www.specnext.com/forum/viewtopic.php?t=2545,UP [-o..] fname [srv [port]],"Upload a file via HTTP PUT

Usage:

  .UP [-o..] fname [srv [port]]

Options:
  -b border effects
  -p show progress
  -q quiet
  -r allow ESP restart
  -t double timeout
  -v verbose
  -x never init UART
 Use /apps/wifi/up/config-up.bas
 to change the default server
 or see other options."
.upconfig,v1.10,SpecNext only,NextZXOS v2.02+ needed,,johnnyo (Janko Stamenović),https://gitlab.com/jankos-projects/Jankos_UP/-/blob/main/release/jankos_up_1_10.zip?ref_type=heads,https://www.specnext.com/forum/viewtopic.php?t=2545,UPCONFIG server port,".UPCONFIG server port
   Sets server and port for UP
"
.vdisk,,,,ESXDOS 0.8.5 Final,,http://www.esxdos.org/files/esxdos085.zip,http://www.esxdos.org/index.html,vdisk unit <filename>,"How to use the TR-DOS emulator:
Either use the NMI browser to attach/auto-LOAD .TRDs, or use the .vdisk command:
.vdisk unit <filename>
Unit 0 = Drive A, Unit 1 = Drive B, etc. If you specify just the unit, it will eject the virtual drive. You can use .dskprobe to check the contents of the vdisk."
.wc,v2.2,SpecNext only,"WC - Wifi Connect

For now only for ZX Spectrum Next and ESP01 Wifi module.",,Miroslav Bursa (perrada69) / Programmed by: Shrek/MB Maniax,https://github.com/perrada69/wc/releases,https://github.com/perrada69/wc,"Usage:

wc status - show status on wifi connection

wc - run gui to connect ;)",Copy file of wc to directory /dot/
.WCONF,,For DivTIESUS interface,DivTIESUS utilities (dot commands for ESXDOS),,Miguel Angel Rodríguez Jódar (mcleod-ideafix),https://github.com/mcleod-ideafix/divtiesus_utils/blob/main/WCONF?raw=true,https://github.com/mcleod-ideafix/divtiesus_utils,WCONF,"WCONF . This dot command has no parameters. It enters an interactive mode to configure the wifi module of DivTIESUS, prompt the user for an access point to connect to, and the password for it. After succesfully configured, AP data is stored within non volatile memory in the wifi module and doesn't need to be entered again."
.whitenoi,,,.ASM-Demo: Compiled with SjASMPlus,Not in esxDOS-Release. Just a compiled .ASM-example as demo-file,"Kai Weber from Computer Choice, March 1984",http://forum.tlienhard.com/phpBB3/download/file.php?id=6574,"http://www.users.globalnet.co.uk/~jg27paw4/type-ins/compchoi/cc_names.htm
",,"White Noise Generator
 - Plays White Noise"
.writespi,,ZX-UNO only,ZX-UNO only,,mcleod_ideafix,http://svn.zxuno.com/svn/zxuno/software/spiflashutils/,http://board.esxdos.org/viewtopic.php?pid=774#p774,,".readspi and .writespi (ZX-UNO only): small utilities to make backup and restore copies of the SPI Flash inside ZX-UNO. Illustrate in a simple way how to open, read and write files in ESXDOS, and how to handle SPI Flash commands."
.zxcircle,,,.ASM-Demo: Compiled with SjASMPlus,Not in esxDOS-Release. Just a compiled .ASM-example as demo-file,Ibán Cereijo Graña,http://forum.tlienhard.com/phpBB3/download/file.php?id=6574,http://icereijo.com/a-circle-algorithm-for-zx-spectrum/,,ZXCircle - Fast circle drawing algorithm
.zxunocfg,,ZX-UNO only,ZX-UNO only,,mcleod_ideafix,http://svn.zxuno.com/svn/zxuno/software/zxunocfg/,http://board.esxdos.org/viewtopic.php?pid=774#p774,Example here: https://spectrumcomputing.co.uk/forums/viewtopic.php?p=55584#p55584,Main configuration utility for ZX-UNO. Illustrates how to read parameterse for a dot command using assembler.
.zxzvm,v0.03,Need 128k / +2 or +2A machine with a divIDE or divMMC,Works with esxDOS 0.8.9 to 0.8.7.,,bob_fossil,http://www.thefossilrecord.co.uk/wp-content/uploads/zx/ZXZVM_test2.zip,https://spectrumcomputing.co.uk/forums/viewtopic.php?p=84540#p84540,".zxzvm for esxDOS v0.03

Original code by John Elliott
esxDOS port by bob_fossil

Usage:
.zxzvm <flags> <story file>

Flags:

-c1|2
 text size 1 (32), 2 (64)",Example File can be found here: http://nothings.org/games/if/heroes/
.zxzvm,v0.02,Need 128k / +2 or +2A machine with a divIDE or divMMC,"Works with esxDOS 0.8.9. Seems not to be working with esxDOS v.0.8.7 and esxDOS v0.8.8. (Trying on these reports ""Invalid PATH"" or ""No such COMMAND, 0:1"").",,bob_fossil,http://www.thefossilrecord.co.uk/wp-content/uploads/zx/zxzvm_latest.zip,https://spectrumcomputing.co.uk/forums/viewtopic.php?p=84706#p84706,".zxzvm for esxDOS v0.02

Original code by John Elliott
esxDOS port by bob_fossil

Usage:
.zxzvm <flags> <story file>

Flags:

-c1|2
 text size 1 (32), 2 (64)",Example File can be found here: http://nothings.org/games/if/heroes/
.zxzvm,v0.01,Need 128k / +2 or +2A machine with a divIDE or divMMC,"Works with esxDOS 0.8.9. Seems not to be working with esxDOS v.0.8.7 and esxDOS v0.8.8. (Trying on these reports ""Invalid PATH"" or ""No such COMMAND, 0:1"").",,bob_fossil,http://www.thefossilrecord.co.uk/wp-content/uploads/zx/zxzvm_latest.zip,https://spectrumcomputing.co.uk/forums/viewtopic.php?p=83636#p83636,"Example:
.zxzvm -c1 heroes.z5",Example File can be found here: http://nothings.org/games/if/heroes/
,,,,,,,,,
For any comments / additions / corrections please write to: esxDOS.commands-List@gmx-topmail.de,,,,,,,,,
#TODO: Add commands from https://github.com/SM7I/ZX-Spectrum-Next-Dev e.g. another .PING command for SpecNext,,,,,,,,,
#TODO: Add examples for .ls v1.0 for SpecNext like e.g.: .ls --time-style=long-iso,,,,,,,,,
,,,,,,,,,
#TODO: - Add .zed (Editor for SpecNext from Chris Taylor/taylorza) etc. https://taylorza.itch.io/,,,,,,,,,
#TODO: Maybe add .DOT-Command from: https://luckyredfish.com/spectrum-next-viewer/,,,,,,,,,
#TODO: Add .run v1.4 (ZX Next version) - Info on: https://www.cs.hmc.edu/~oneill/specnext/dot-cmds.html,,,,,,,,,
#TODO: Add .run from https://github.com/z88dk/z88dk/tree/master/libsrc/_DEVELOPMENT/EXAMPLES/zxn/dot-command/run incl. Information about PATH,,,,,,,,,
"#TODO: Add .nbnshell from ""NextBestNetwork Tools"" https://github.com/StalePixels/NBNtools",,,,,,,,,
"#TODO: Add Pi Tools for the Spectrum Next (.CRC32, .PIPUT etc.) https://github.com/StalePixels/PiTools",,,,,,,,,
#TODO: Add commands from https://github.com/jarikomppa/specnext / https://github.com/jarikomppa/specnext/tree/master/dot_test,,,,,,,,,
#TODO: Program myself these DOT-Commands: .trdinfo and/or .trdinfo like described on: http://board.esxdos.org/viewtopic.php?pid=1336#p1336,,,,,,,,,
Version History of this file / Last changes:,,,,,,,,,
"V026 NOT RELEASED YET: Added .mdx v0.1, added .sc2, added .ear2tap",,,,,,,,,
"V025 2026-05-01: Added .playay v0.05 which also runs on divIDE and not only on divMMC with addional memory, added .up v1.10, .upconfig v1.10, .nxtp v1.79.3a0609c, .sheet v0.3, shownxi v1.0, .shownxi v1.1, .memdump v1.0, .recolor v1.0, .recolor v1.1, .d80 v0.7f, .mgt v0.6",,,,,,,,,
"V024 2026-01-04 Added .editor v0.9b (esxDOS hex monitor/editor), .ssx v1.0, .NBNGET v0.2.0, .NextPiUI v1.92D, .KeyJoyTest v003.029, .KeyJoyN v005.049, .50hz v1.00, .60hz v1.00, .scandoff v1.00, scandon v1.00, .md1md2 v1.00",,,,,,,,,
"V023 2025-04-21 Added .dt v0.1.1 .gpiotest,.killserver, .midipanic, .midisend v0.1.nextpimidi (all these six commands from Part of Package ""Using USB MIDI with the ZX Sectrum Next (via raspberry pi 0)""), added .GO3E, additional Comments for .LOADROM, .MOUSE, .WCONF and .NTPDATE (from DivTIESUS utilities (dot commands for ESXDOS)), added additional Comments for PLAYZXM, added .PLYZXM48 and .PLAYMID",,,,,,,,,
"V022 2023-09-12 Added .memdump v0.8, added .txt2bas v1.2, added .txt2bas v1.6, added .$ v1.3, .mc (ZX-Uno only), Added all Entries to cthutu´s SpecNext DotJam (https://itch.io/jam/dotjam): (All SpecNext only): .cotton, .7gfx_fo v0.1, .evas10n.ras v0.1, .dotjam, .mcat v0.4, .term0. .loadtap (ZX-Uno only) and .loadpzx (Version newer?=zxuno - Revision 1583) (ZX-Uno only)",,,,,,,,,
"V021 2022-08-14 Added .echo, added .zxzvm v0.01, added .zxzvm v0.02,, added .zxzvm v0.03, added .brwsfont v0.01, added .nxtp v1.69, added .tar v0.3, added .tar v0.4, added .makerun v1.1, added .loadrom, added .http v1.0.1, added .http-debug v1.0.0, added .clear v1.1",,,,,,,,,
"V020 2021-12-26 Added .fsize v1.1, .odin Version Dev.2h, .qe v11h2 (Build 20201013), .modp v1.0 (25/07/20), .tzx2tap v1.3, .spui v0.3.0, .wc v2.2, .tcpping, .ping v0.2, .espreset v1.4, .nget v1.8, .http v1.0.0, .http-debug v1.0.0, .esp-baud v1.1, .associate, .nextver v1.0, .guide v1.0a",,,,,,,,,
"V019 2021-12-25 Added .2browse v0.01a1. .launcher v0.3 from esxDOS 0.8.9 Final, .keyhelp v1.1 (e.g. included in SpecNext Distro ""System/Next v1.3.2""), .ini v0.5.0b, .every v0.5.0b, .ch8show v0.5.0b., .untar v0.5.0b, .inkey v0.5.0b, .less v0.5.0b, .displayedge. Inserted Column for ""Special Hardware required?"".",,,,,,,,,
"V018 2021-01-16: Added Usage example for .zxunocfg. Added .browse v1.2 from Garry Lancaster (for SpecNext), .browse from bob_fossil/""New File Browser for ZX-UNO""-Package v0.13 and .playay v0.03 by bob_fossil",,,,,,,,,
"V017 2021-01-11: Added info about .dfwload. Added .kzx, .tsplay and .checkerb commands.",,,,,,,,,
"V016 2019-09-25: Added updated .dumpmem v0.3 and updated .more v0.2, .dfwload v0.1, .sercp v0.3 (all from esxDOS 0.8.7.), .128 (Fixed for esxDOS 0.8.7) and note on .SIDPLAY (never completely implemented) for SpecNext, .readme v0.1 and .more v0.9 (SpexNext)",,,,,,,,,
"V015 2019-09-24: Added .run, .tap2mic, .dotsdir and missing infos of .extract (which should be in this list from version V007) (.extract v1.0 and v1.1 (ZX) and v1.3 (ZXN)",,,,,,,,,
"V014 2019-05-17: Added .uart v2.2e, .scl2trd v1.0.0 and new version of .trd (Posting in esxDOS Forum on: 2019-05-01 16:22:58)",,,,,,,,,
"V013 2018-09-17: Added: .play ""Version ""Name your own price"""", and .trd",,,,,,,,,
"V012 2018-05-20: Added updated .ls (Filedate: 2018-03-09), .128 and .playtfm (from esxDOS v0.8.6 Final) and updated Infos on .partinfo and playpt3 which are included in v0.8.6 Final)",,,,,,,,,
"V011 2018-05-13: Added updated .playpt3 and .partInfo (from esxDOS v0.8.6-RC3), .drives v0.2 and .rm v0.2 by Dr. Slump (=david_ps), .playzxm, .dmaplayw (ZX-Uno only), .joyconf (ZX-Uno only), .keymap (ZX-Uno only), .loadpzx (ZX-Uno only), .readspi (ZX-Uno only), .writespi (ZX-Uno only), zxunocfg (ZX-Uno only) and Infos on .playrmov froms mcleod_ideafix",,,,,,,,,
V010 2018-01-05: Added: .hexview v0.3 by Dr. Slump (=david_ps),,,,,,,,,
V009 2017-12-28: Added: .hexview v0.2 by Dr. Slump (=david_ps),,,,,,,,,
"V008 2017-12-13: Added: .hexview v0.1, .drives v0.1 and .rm v0.1 by Dr. Slump (=david_ps)",,,,,,,,,
"V007 2017-11-11: Added: .strings v1.0 (Version from Alcoholics Anonymous/z88dk.org) and .drives from Dr. Slump (=david_ps). Changes: Added Infos on: .dzx7, .extract, .bmp2next and .nextgrab",,,,,,,,,
V006 2017-09-10: Added: New versions of .ls and .partinfo (aka .partinf2),,,,,,,,,
"V005 2017-09-09: Added: .ownrom, .testram",,,,,,,,,
V004 2017-09-08: Added: .play,,,,,,,,,
"V003 2017-09-07: Added: .launcher, .strings, .tapeIN v0.3, .tapeOUT v0.2",,,,,,,,,
"V002 2017-08-20: Correction: .scrolldwn (renamed to shorter: .scrolldn), Added: .bmp2next, nextgrab, dzx7, backoff, backon, .BMPLOAD, .CLS, .playrmov, .testspr2, .tosprram",,,,,,,,,
"V001 Initial Version 2017-08-15, includes data entries from these esxDOS-Versions: ESXDOS 0.7.3 Public BETA, ESXDOS 0.7.3 Public BETA with MAPRAM fix, ESXDOS 0.7.4 Public BETA (bugfix release),
ESXDOS 0.8.0 Public BETA, ESXDOS 0.85 FINAL, ESXDOS 0.86 Beta 2, ESXDOS 0.86 Beta 3, ESXDOS 0.86 Beta 4 (=First Version with Realtime-Clock-/RTC-Support, Download: http://esxdos.org/beta/esxdos086-BETA4.zip)",,,,,,,,,
,,,,,,,,,
Additional Links:,,,,,,,,,
List of .DOT-Commands e.g. DOT-commands for specific hardware like MB03+ at: http://esxdos.samcoupe.cz/,,,,,,,,,
Limits in ESXDOS system: http://board.esxdos.org/viewtopic.php?id=2,,,,,,,,,
"List ""Spectrum Next Dot Commands"" at: https://www.cs.hmc.edu/~oneill/specnext/dot-cmds.html",,,,,,,,,
,,,,,,,,,
Additional Infos for ZX Next (ZXN) as posted by colonel32 on: https://www.worldofspectrum.org/forums/discussion/comment/945740/#Comment_945740,,,,,,,,,
"colonel32
September 2018 edited September 2018 Thanks
We have quite a few Next-specific dot commands now, including rewritten replacements for esxDOS commands there are no distribution permissions for.
Some of the commands have enhanced behaviour over esxDOS in their 128K and NextZXOS versions, as they can be larger than 7KB/8KB.
https://gitlab.com/thesmog358/tbblue/tree/master/dot
https://gitlab.com/thesmog358/tbblue/tree/master/docs/dotcommands
https://gitlab.com/thesmog358/tbblue/tree/master/src/asm/dot_commands
https://gitlab.com/thesmog358/tbblue/tree/master/src/c/DotCommands",,,,,,,,,
,,,,,,,,,
"Alcoholics Anonymous: ""Generating Huge Dot Commands with Z88DK"":
Special extended .DOT-command (DOTN) for ZX Next (ZXN) and on extended (DOTX) commands which can be bigger than about 7k size:
https://www.specnext.com/forum/viewtopic.php?f=13&t=1227&p=7837",,,,,,,,,
,,,,,,,,,
"Robin Verhagen-Guest on Facebook-Group ""Spectrum Next Dev"" on 2025-01-01:
Dot commands can run under all the basic layers (ULA, timex hires, timex hicolor, lores radastan, lores jimistan and layer 2), and the memory arrangement is different for all of these. You are not really expected to directly write screen memory inside a dot command. Think of it more like writing to stdout in a pc program - you just write text and let the OS worry about displaying it.
There are a limited number of control characters but even these behave differently in different LAYERs. Most of them don’t even have a lower screen, and intersperse the text printed to both channels on the main screen.
Of course you can write any code you like for your own programs, but a dot command released to the public should behave properly in all the LAYERs.
There is some info in Garry’s docs about reading the current screen mode or setting it, and about the extended control codes. There are codes for filling windows with a byte and attribute that can be used in all layers apart from layer 0. It’s also possible to use IDE_TOKENISER and IDE_BASIC to directly execute a basic CLS statement, which should work in any layer.
Also consider that a stream might be redirected to another channel - you don’t really want to print an entire screenful of spaces to a printer, serial port or file, for example.
Of course anything you change should be undone before exiting, because users expect dot commands to be like this, and to not corrupt their basic program. And Next dot command should really do some checks ;wirh M_DOSVERSION) to see if they are running on vanilla esxDOS or NextZXOS 48K mode, and either exit gracefully or do different behavior that doesn’t call any Next- or NextZXOS specific features that won’t work under those other environments.
All in all, doing dot commands properly is quite a deep subject. Before going any further, think about whether you really need to clear the screen at all, because it’s not a standard thing, and trying to do it is going against the grain, both technically and with user expectations.",,,,,,,,,
,,,,,,,,,
*END of Sheet*,,,,,,,,,
